股票代號,資料日期,填息結果,交易天數
2033,2022-07-22,True,7
5284,2022-07-22,True,9
1459,2022-07-22,True,11
1256,2022-07-22,True,97
1234,2022-07-22,True,140
1762,2022-07-22,True,3
4912,2022-07-25,False,
4564,2022-07-25,True,25
3033,2022-07-25,True,149
2605,2022-07-25,True,144
2414,2022-07-25,True,150
2852,2022-07-25,True,94
2105,2022-07-25,True,6
1725,2022-07-25,True,13
1701,2022-07-25,True,21
1513,2022-07-25,True,4
2360,2022-07-25,True,5
4968,2022-07-26,True,4
9941A,2022-07-26,False,
9941,2022-07-26,True,235
9937,2022-07-26,True,35
9926,2022-07-26,True,176
9925,2022-07-26,True,137
8411,2022-07-26,True,2
4935,2022-07-26,True,12
2002A,2022-07-26,False,
2014,2022-07-26,True,124
2002,2022-07-26,True,124
1809,2022-07-26,True,5
1436,2022-07-26,True,226
1434,2022-07-26,True,10
1201,2022-07-26,True,135
1104,2022-07-26,True,27
2355,2022-07-26,True,11
6464,2022-07-27,True,47
6451,2022-07-27,True,3
6442,2022-07-27,True,2
6177,2022-07-27,True,141
4137,2022-07-27,True,93
3406,2022-07-27,True,11
4746,2022-07-27,True,10
2881C,2022-07-27,True,2
2881B,2022-07-27,False,
2881A,2022-07-27,False,
2881,2022-07-27,True,12
2332,2022-07-27,True,1
1810,2022-07-27,True,3
3094,2022-07-27,True,14
2352,2022-07-28,True,147
2431,2022-07-28,True,9
2511,2022-07-28,True,12
2836,2022-07-28,False,
2884,2022-07-28,False,
3189,2022-07-28,False,
4551,2022-07-28,True,1
3545,2022-07-28,False,
4566,2022-07-28,True,2
4989,2022-07-28,True,18
6706,2022-07-28,False,
2250,2022-07-28,True,27
3454,2022-07-28,True,8
2228,2022-07-28,True,2
1720,2022-07-28,True,14
1308,2022-07-28,True,35
1717,2022-07-28,True,22
1617,2022-07-28,True,192
1558,2022-07-28,False,
1525,2022-07-28,True,8
1473,2022-07-28,True,1
1470,2022-07-28,True,3
1402,2022-07-28,True,24
1309,2022-07-28,False,
1305,2022-07-28,True,116
1304,2022-07-28,True,137
1102,2022-07-28,True,33
1730,2022-07-28,True,191
6277,2022-07-29,True,7
6414,2022-07-29,True,5
2357,2022-07-29,True,210
6239,2022-07-29,True,145
9908,2022-07-29,False,
5706,2022-07-29,True,134
1519,2022-07-29,True,9
3432,2022-07-29,True,4
3311,2022-07-29,True,6
2402,2022-07-29,True,10
2233,2022-07-29,True,9
3588,2022-07-29,False,
4536,2022-08-01,True,6
4919,2022-08-01,True,10
4720,2022-08-01,True,7
8478,2022-08-01,True,5
4526,2022-08-01,True,7
5515,2022-08-01,True,190
2889,2022-08-01,False,
3501,2022-08-01,True,11
2520,2022-08-01,True,158
2495,2022-08-01,True,7
2427,2022-08-01,True,7
2382,2022-08-01,True,155
1474,2022-08-01,True,10
1463,2022-08-01,True,2
2546,2022-08-01,True,123
3167,2022-08-02,False,
9935,2022-08-02,True,1
8404,2022-08-02,True,14
8110,2022-08-02,True,10
6799,2022-08-02,True,6
6671,2022-08-02,False,
4106,2022-08-02,True,10
3062,2022-08-02,True,4
2537,2022-08-02,True,329
2472,2022-08-02,True,21
2348A,2022-08-02,True,5
2348,2022-08-02,False,
2312,2022-08-02,True,7
1540,2022-08-02,True,5
1442,2022-08-02,True,14
2834,2022-08-02,True,7
6743,2022-08-03,True,1
2351,2022-08-03,True,8
2393,2022-08-03,True,164
2912,2022-08-03,True,28
3533,2022-08-03,True,3
6209,2022-08-03,True,6
6426,2022-08-03,True,2
9938,2022-08-03,True,5
2618,2022-08-04,True,2
2611,2022-08-04,True,389
2816,2022-08-04,True,186
2376,2022-08-04,True,28
3712,2022-08-04,True,12
4766,2022-08-04,True,16
4961,2022-08-04,True,109
2892,2022-08-04,True,110
2369,2022-08-04,True,220
6201,2022-08-04,True,131
2342,2022-08-04,True,2
1103,2022-08-04,True,17
1109,2022-08-04,False,
1216,2022-08-04,True,140
1530,2022-08-04,True,8
2345,2022-08-04,True,1
1713,2022-08-04,True,8
1714,2022-08-04,True,5
1795,2022-08-04,True,1
1589,2022-08-04,True,8
8103,2022-08-05,True,2
2534,2022-08-08,True,9
5519,2022-08-08,True,81
5607,2022-08-08,True,1
8480,2022-08-08,True,8
6191,2022-08-09,True,3
9942,2022-08-09,True,7
6202,2022-08-09,False,
2915,2022-08-09,True,4
5469,2022-08-09,True,6
2358,2022-08-09,True,8
2023,2022-08-09,True,5
1455,2022-08-09,True,139
2547,2022-08-09,True,3
2492,2022-08-10,True,4
2890,2022-08-10,True,20
3138,2022-08-10,True,4
5880,2022-08-10,True,228
9914,2022-08-11,False,
8473,2022-08-11,True,7
5203,2022-08-11,True,1
2886,2022-08-11,True,199
2880,2022-08-11,False,
2801,2022-08-11,True,184
1583,2022-08-11,True,21
2387,2022-08-11,True,27
2365,2022-08-11,True,5
1444,2022-08-11,True,1
1419,2022-08-11,True,3
2476,2022-08-11,True,1
9945,2022-08-12,True,2
2885,2022-08-12,True,64
6416,2022-08-15,True,1
6666,2022-08-16,True,8
2301,2022-08-16,True,18
00900,2022-08-16,,
00894,2022-08-16,,
3605,2022-08-16,False,
00881,2022-08-16,,
00878,2022-08-16,,
00771,2022-08-16,,
00701,2022-08-16,,
00891,2022-08-16,,
1537,2022-08-17,True,234
2338,2022-08-17,True,69
2377,2022-08-17,True,65
3550,2022-08-17,True,3
4916,2022-08-17,True,3
3008,2022-08-18,False,
6591,2022-08-18,True,1
2426,2022-08-18,True,229
2399,2022-08-18,True,139
2024,2022-08-18,False,
1339,2022-08-18,True,134
00775B,2022-08-18,,
1324,2022-08-19,True,132
3023,2022-08-19,True,43
9921,2022-08-19,False,
6226,2022-08-22,False,
8466,2022-08-22,True,1
2527,2022-08-22,False,
6183,2022-08-22,True,4
1737,2022-08-23,True,201
2901,2022-08-23,True,1
2904,2022-08-23,True,114
3535,2022-08-23,True,16
6770,2022-08-23,True,73
2887,2022-08-24,True,163
6409,2022-08-24,False,
4956,2022-08-24,True,2
9105,2022-08-24,True,1
2702,2022-08-24,False,
3591,2022-08-24,True,105
2363,2022-08-24,False,
1726,2022-08-24,True,149
1709,2022-08-24,True,154
1527,2022-08-24,True,122
1466,2022-08-24,True,313
2428,2022-08-24,True,6
6582,2022-08-25,False,
6230,2022-08-25,True,1
6108,2022-08-25,True,153
5269,2022-08-25,True,1
4942,2022-08-25,True,191
4438,2022-08-25,True,1
3021,2022-08-25,True,12
3017,2022-08-25,True,18
2748,2022-08-25,True,2
3704,2022-08-25,True,1
2441,2022-08-25,False,
2439,2022-08-25,True,5
2383,2022-08-25,True,15
2227,2022-08-25,False,
2201,2022-08-25,True,2
1541,2022-08-25,False,
1528,2022-08-25,True,4
1321,2022-08-25,True,2
1215,2022-08-25,True,122
2460,2022-08-25,True,2
6806,2022-08-26,True,85
6168,2022-08-26,True,117
5534,2022-08-26,True,137
5243,2022-08-26,True,153
1225,2022-08-26,True,41
1776,2022-08-26,True,157
1722,2022-08-26,False,
1108,2022-08-26,True,116
2038,2022-08-26,False,
1609,2022-08-29,True,102
2442,2022-08-29,True,64
6216,2022-08-29,False,
2211,2022-08-29,True,186
1603,2022-08-29,True,9
2420,2022-08-29,True,144
1539,2022-08-29,False,
1453,2022-08-29,False,
1597,2022-08-29,True,65
1531,2022-08-29,False,
1514,2022-08-29,True,116
8488,2022-08-30,True,2
6719,2022-08-30,True,2
4104,2022-08-30,True,85
2630,2022-08-30,True,114
2484,2022-08-30,True,2
2506,2022-08-30,False,
2023,2022-08-30,True,76
1409,2022-08-30,False,
1235,2022-08-30,True,148
1229,2022-08-30,True,147
1210,2022-08-30,True,119
2059,2022-08-30,True,12
2328,2022-08-30,True,4
2415,2022-08-31,False,
2539,2022-08-31,True,127
4555,2022-08-31,False,
2489,2022-09-01,True,163
5288,2022-09-01,True,8
3653,2022-09-01,True,10
2436,2022-09-01,True,185
1203,2022-09-01,True,39
01003T,2022-09-01,,
2465,2022-09-01,True,42
5283,2022-09-02,True,102
4540,2022-09-05,False,
2474,2022-09-05,True,49
2106,2022-09-05,True,8
4807,2022-09-05,False,
1315,2022-09-05,True,63
01010T,2022-09-05,,
1533,2022-09-05,True,182
9927,2022-09-06,True,128
1732,2022-09-06,False,
2364,2022-09-06,True,46
2468,2022-09-06,True,28
2706,2022-09-06,True,3
2845,2022-09-06,False,
3025,2022-09-06,True,7
3622,2022-09-06,True,119
6139,2022-09-06,True,45
6552,2022-09-06,True,105
9906,2022-09-07,True,114
1736,2022-09-07,True,1
1590,2022-09-07,True,4
1529,2022-09-07,True,9
2012,2022-09-08,False,
2461,2022-09-08,True,1
2905,2022-09-08,False,
2915,2022-09-08,True,35
3346,2022-09-08,True,1
6235,2022-09-08,True,98
2923,2022-09-12,True,43
2379,2022-09-12,True,53
6504,2022-09-13,True,154
1310,2022-09-14,True,136
1615,2022-09-14,True,91
2701,2022-09-14,True,58
3437,2022-09-14,True,112
910861,2022-09-15,True,39
2330,2022-09-15,True,43
9802,2022-09-15,False,
01009T,2022-09-15,,
2109,2022-09-15,False,
2236,2022-09-16,True,58
3661,2022-09-16,True,5
00713,2022-09-19,,
00896,2022-09-19,,
2540,2022-09-19,False,
5306,2022-09-19,False,
9958,2022-09-20,True,27
1517,2022-09-20,True,3
00712,2022-09-20,,
00710B,2022-09-20,,
00711B,2022-09-20,,
2358,2022-09-21,True,8
2488,2022-09-21,True,34
3059,2022-09-21,True,42
9946,2022-09-21,True,136
2515,2022-09-22,True,113
2881,2022-09-22,True,44
1808,2022-09-26,True,85
01004T,2022-09-26,,
2542,2022-09-26,False,
1516,2022-09-27,True,8
3052,2022-09-29,True,29
4763,2022-09-29,True,4
3356,2022-10-04,True,2
2231,2022-10-11,True,95
8411,2022-10-13,True,72
4912,2022-10-17,True,3
5522,2022-10-18,True,2
00912,2022-10-19,,
00908,2022-10-19,,
00907,2022-10-19,,
00739,2022-10-19,,
00733,2022-10-19,,
00714,2022-10-19,,
00717,2022-10-19,,
006204,2022-10-19,,
0056,2022-10-19,,
00730,2022-10-19,,
2867,2022-10-20,True,29
5258,2022-10-21,True,8
00904,2022-10-21,,
00774C,2022-10-21,,
00774B,2022-10-21,,
1558,2022-10-25,True,1
9945,2022-10-27,False,
5876,2022-10-31,True,1
2812,2022-11-01,True,5
5608,2022-11-01,True,5
9921,2022-11-02,True,1
910322,2022-11-04,True,23
2851,2022-11-07,True,6
8499,2022-11-08,True,83
2889,2022-11-10,True,9
1783,2022-11-11,True,7
4552,2022-11-15,True,40
00901,2022-11-16,,
00900,2022-11-16,,
00894,2022-11-16,,
00892,2022-11-16,,
00891,2022-11-16,,
00878,2022-11-16,,
00850,2022-11-16,,
00771,2022-11-16,,
00692,2022-11-16,,
006208,2022-11-16,,
0055,2022-11-16,,
0053,2022-11-16,,
0051,2022-11-16,,
2506,2022-11-17,True,10
6277,2022-11-17,True,49
00731,2022-11-17,,
2062,2022-11-17,True,6
00775B,2022-11-18,,
1526,2022-11-21,True,16
2358,2022-11-22,True,37
3563,2022-11-22,True,2
01007T,2022-11-23,,
00690,2022-11-28,,
3557,2022-11-28,True,44
1341,2022-12-02,True,112
2882B,2022-12-05,True,26
2882A,2022-12-05,True,46
2882,2022-12-05,True,35
1909,2022-12-05,True,20
8442,2022-12-06,True,17
2012,2022-12-07,True,11
2466,2022-12-07,True,122
2380,2022-12-08,True,1
4977,2022-12-12,True,3
2330,2022-12-15,True,1
2753,2022-12-15,True,10
8070,2022-12-15,True,26
00907,2022-12-16,,
00713,2022-12-16,,
00896,2022-12-16,,
4763,2022-12-19,True,3
5306,2022-12-19,True,12
00710B,2022-12-21,,
00711B,2022-12-21,,
00712,2022-12-21,,
8467,2022-12-22,True,120
2028,2022-12-26,True,16
4912,2022-12-28,True,17
2636,2023-01-04,True,39
00882,2023-01-17,,
00912,2023-01-17,,
2731,2023-01-30,True,3
2243,2023-01-30,True,1
00881,2023-01-30,,
00830,2023-01-30,,
00770,2023-01-30,,
00736,2023-01-30,,
00735,2023-01-30,,
00714,2023-01-30,,
00702,2023-01-30,,
00701,2023-01-30,,
006203,2023-01-30,,
0050,2023-01-30,,
00717,2023-01-31,,
00908,2023-01-31,,
00904,2023-02-01,,
00905,2023-02-01,,
00728,2023-02-01,,
2342,2023-02-02,True,1
2890,2023-02-07,True,1
4564,2023-02-13,True,6
2540,2023-02-16,True,1
00907,2023-02-16,,
00894,2023-02-16,,
00900,2023-02-16,,
00878,2023-02-16,,
00771,2023-02-16,,
00891,2023-02-16,,
3017,2023-02-17,True,6
00775B,2023-02-20,,
00913,2023-02-21,,
3092,2023-02-24,True,7
9934,2023-02-24,True,24
2867,2023-03-01,True,4
8033,2023-03-06,True,1
01003T,2023-03-09,,
3533,2023-03-10,True,7
6770,2023-03-13,True,5
2613,2023-03-13,False,
01010T,2023-03-14,,
5306,2023-03-15,True,54
9802,2023-03-16,True,5
5283,2023-03-16,True,77
2330,2023-03-16,True,2
2301,2023-03-16,True,13
3008,2023-03-16,False,
1342,2023-03-16,True,7
01009T,2023-03-16,,
00915,2023-03-16,,
00896,2023-03-16,,
1712,2023-03-16,True,230
00713,2023-03-17,,
3029,2023-03-17,True,2
9105,2023-03-17,True,18
00712,2023-03-21,,
00710B,2023-03-21,,
00711B,2023-03-21,,
3004,2023-03-23,True,1
2630,2023-03-23,True,1
1313,2023-03-23,True,9
2430,2023-03-24,False,
4583,2023-03-24,True,9
4770,2023-03-24,True,8
5225,2023-03-24,True,2
6235,2023-03-24,True,2
6415,2023-03-24,True,1
01004T,2023-03-27,,
6541,2023-03-27,False,
5007,2023-03-28,True,54
1717,2023-03-29,True,11
3005,2023-03-29,True,5
3706,2023-03-29,True,11
6412,2023-03-29,True,19
6581,2023-03-30,False,
6281,2023-03-30,True,237
5222,2023-03-30,True,4
4930,2023-03-30,True,47
2530,2023-03-30,True,3
2483,2023-03-30,True,5
2458,2023-03-30,True,6
2331,2023-03-30,True,7
2108,2023-03-30,False,
2015,2023-03-30,True,246
2006,2023-03-30,True,87
1477,2023-03-30,True,52
1217,2023-04-07,True,53
2884,2023-04-07,True,6
3003,2023-04-07,True,3
8996,2023-04-13,True,2
5388,2023-04-13,True,34
4532,2023-04-13,True,54
1524,2023-04-13,True,122
2368,2023-04-13,True,3
2313,2023-04-13,True,65
2528,2023-04-13,True,29
2496,2023-04-14,True,105
2382,2023-04-14,True,12
6756,2023-04-14,True,73
1315,2023-04-14,False,
2109,2023-04-14,True,19
8926,2023-04-19,True,13
2324,2023-04-20,True,15
2535,2023-04-20,True,94
3665,2023-04-20,True,1
6224,2023-04-20,False,
00912,2023-04-21,,
00909,2023-04-21,,
00908,2023-04-21,,
00907,2023-04-21,,
00733,2023-04-21,,
00714,2023-04-21,,
0052,2023-04-21,,
00717,2023-04-21,,
00904,2023-04-25,,
3257,2023-04-26,True,1
4912,2023-04-27,True,6
6674,2023-04-27,True,2
6192,2023-04-27,True,15
4566,2023-04-27,True,1
2477,2023-04-27,True,163
3138,2023-04-27,True,3
4190,2023-04-27,True,6
1604,2023-04-27,True,49
01001T,2023-04-27,,
911608,2023-05-17,True,13
01007T,2023-05-17,,
01002T,2023-05-17,,
00900,2023-05-17,,
00891,2023-05-17,,
00878,2023-05-17,,
00771,2023-05-17,,
00894,2023-05-17,,
00775B,2023-05-19,,
00690,2023-05-22,,
9136,2023-05-22,True,11
2548,2023-05-25,True,186
1598,2023-05-26,True,6
2636,2023-05-29,True,24
1568,2023-05-30,True,4
2637,2023-05-30,True,183
6456,2023-05-30,True,5
6438,2023-05-31,True,6
8249,2023-05-31,True,23
1702,2023-06-01,True,39
2105,2023-06-01,True,2
6269,2023-06-01,True,226
3443,2023-06-02,False,
1587,2023-06-02,True,36
4958,2023-06-05,True,195
8454,2023-06-05,False,
1605,2023-06-06,False,
2201,2023-06-06,False,
9940,2023-06-06,True,130
4440,2023-06-07,False,
910322,2023-06-07,False,
2809,2023-06-07,True,19
3563,2023-06-07,True,1
2467,2023-06-07,True,116
2347,2023-06-07,True,69
2642,2023-06-07,False,
5434,2023-06-08,True,180
6491,2023-06-08,True,19
8028,2023-06-08,True,4
6861,2023-06-09,True,1
5244,2023-06-12,True,25
4722,2023-06-12,True,27
3543,2023-06-12,True,4
2850,2023-06-12,True,24
4571,2023-06-12,True,129
2020,2023-06-13,True,19
6505,2023-06-13,False,
9924,2023-06-13,True,99
8341,2023-06-14,False,
4906,2023-06-14,True,10
6669,2023-06-14,False,
1414,2023-06-14,True,5
1326,2023-06-14,False,
2486,2023-06-14,True,1
8070,2023-06-15,False,
8046,2023-06-15,False,
6585,2023-06-15,True,7
6243,2023-06-15,True,6
5522,2023-06-15,False,
4133,2023-06-15,True,3
3035,2023-06-15,True,1
3030,2023-06-15,True,138
2908,2023-06-15,True,240
2480,2023-06-15,True,29
2330,2023-06-15,True,1
1733,2023-06-15,True,113
1711,2023-06-15,True,4
1504,2023-06-15,True,1
1476,2023-06-15,True,1
2630,2023-06-15,False,
2385,2023-06-16,True,27
4994,2023-06-16,True,3
2247,2023-06-16,False,
2723,2023-06-16,False,
3679,2023-06-16,True,62
2388,2023-06-16,True,1
1416,2023-06-16,True,164
00915,2023-06-16,,
00918,2023-06-16,,
00916,2023-06-16,,
00907,2023-06-16,,
00896,2023-06-16,,
00713,2023-06-16,,
00919,2023-06-16,,
3583,2023-06-19,True,10
3094,2023-06-19,True,46
1611,2023-06-19,True,9
6834,2023-06-19,True,3
1457,2023-06-19,True,110
1323,2023-06-19,False,
1526,2023-06-19,False,
2707,2023-06-20,False,
9944,2023-06-20,True,220
9917,2023-06-20,True,99
6531,2023-06-20,True,26
6525,2023-06-20,False,
6184,2023-06-20,True,173
6024,2023-06-20,True,55
3705,2023-06-20,True,109
3515,2023-06-20,True,2
3014,2023-06-20,True,13
2855,2023-06-20,True,2
2504,2023-06-20,True,150
9931,2023-06-20,True,2
2454,2023-06-20,True,74
00711B,2023-06-20,,
00712,2023-06-20,,
1707,2023-06-20,True,24
1752,2023-06-20,False,
1776,2023-06-20,True,159
00710B,2023-06-20,,
2362,2023-06-20,True,18
2337,2023-06-20,True,61
2450,2023-06-20,True,50
2461,2023-06-20,True,20
2423,2023-06-20,True,121
2436,2023-06-20,True,11
00921,2023-06-21,,
4766,2023-06-21,True,20
6288,2023-06-21,True,1
6672,2023-06-21,True,5
6830,2023-06-21,True,26
8210,2023-06-21,True,5
9911,2023-06-21,True,110
6214,2023-06-21,True,23
8438,2023-06-26,True,25
3557,2023-06-26,True,204
6438,2023-06-26,True,3
6282,2023-06-26,True,6
3015,2023-06-26,True,8
2545,2023-06-26,True,189
2455,2023-06-26,True,21
1319,2023-06-26,True,24
3450,2023-06-26,True,3
8213,2023-06-27,True,14
6533,2023-06-27,True,7
6176,2023-06-27,True,50
6164,2023-06-27,True,131
4961,2023-06-27,True,50
4557,2023-06-27,True,70
3669,2023-06-27,True,29
3338,2023-06-27,True,5
2012,2023-06-27,False,
1904,2023-06-27,True,23
1731,2023-06-27,True,158
1437,2023-06-27,True,75
1301,2023-06-27,False,
1232,2023-06-27,False,
2303,2023-06-27,True,128
3164,2023-06-28,False,
6768,2023-06-28,True,162
5538,2023-06-28,False,
3708,2023-06-28,True,57
2882B,2023-06-28,True,51
6426,2023-06-28,True,1
2882,2023-06-28,True,14
2408,2023-06-28,True,2
2312,2023-06-28,True,3
2115,2023-06-28,False,
2882A,2023-06-28,True,36
1817,2023-06-28,True,211
3040,2023-06-29,True,223
3528,2023-06-29,False,
3592,2023-06-29,True,48
5306,2023-06-29,True,1
5533,2023-06-29,True,54
6606,2023-06-29,False,
6579,2023-06-29,True,3
3010,2023-06-29,True,31
6789,2023-06-29,True,1
8150,2023-06-29,True,49
8271,2023-06-29,True,4
6443,2023-06-29,True,1
2885,2023-06-29,True,14
2753,2023-06-29,False,
2748,2023-06-29,True,22
1303,2023-06-29,False,
2013,2023-06-29,True,165
2103,2023-06-29,False,
2329,2023-06-29,True,2
2353,2023-06-29,True,12
2104,2023-06-29,False,
2474,2023-06-29,True,98
2506,2023-06-29,False,
2605,2023-06-29,True,3
2722,2023-06-29,False,
2412,2023-06-29,True,110
3703,2023-06-30,True,184
4916,2023-06-30,True,2
4137,2023-06-30,False,
3711,2023-06-30,True,93
3518,2023-06-30,True,1
4952,2023-06-30,True,110
3045,2023-06-30,True,109
3019,2023-06-30,True,5
2603,2023-06-30,True,129
2308,2023-06-30,True,2
1445,2023-06-30,True,41
3416,2023-06-30,True,2
910861,2023-07-03,True,1
6835,2023-07-03,True,128
3545,2023-07-03,True,2
3413,2023-07-03,True,115
2615,2023-07-03,True,120
6591,2023-07-03,True,15
2415,2023-07-03,True,4
1536,2023-07-03,False,
1451,2023-07-03,False,
1307,2023-07-03,True,45
2464,2023-07-03,True,16
3042,2023-07-04,True,45
4915,2023-07-04,True,19
9939,2023-07-04,True,18
4938,2023-07-04,True,10
5285,2023-07-04,True,2
6271,2023-07-04,False,
6719,2023-07-04,True,123
8081,2023-07-04,True,10
8261,2023-07-04,False,
3006,2023-07-04,True,47
6215,2023-07-04,True,173
2838A,2023-07-04,True,183
2357,2023-07-04,True,14
2538,2023-07-04,True,28
2609,2023-07-04,True,210
1410,2023-07-04,True,21
1710,2023-07-04,True,3
1773,2023-07-04,True,5
1218,2023-07-04,False,
2317,2023-07-04,True,168
2354,2023-07-04,True,9
2395,2023-07-04,False,
2417,2023-07-04,True,1
1909,2023-07-04,True,1
3021,2023-07-05,True,22
8481,2023-07-05,False,
5234,2023-07-05,True,1
4904,2023-07-05,True,82
4526,2023-07-05,True,1
4439,2023-07-05,True,5
3231,2023-07-05,True,2
2887Z1,2023-07-05,True,1
2887F,2023-07-05,False,
2832,2023-07-05,True,9
2820,2023-07-05,True,205
2425,2023-07-05,True,2
2421,2023-07-05,True,10
2327,2023-07-05,True,9
2107,2023-07-05,True,46
2030,2023-07-05,False,
1795,2023-07-05,True,14
2887E,2023-07-05,True,52
8482,2023-07-06,False,
3305,2023-07-06,True,2
4755,2023-07-06,True,5
5876,2023-07-06,True,95
6128,2023-07-06,True,11
6641,2023-07-06,False,
6776,2023-07-06,True,155
9907,2023-07-06,False,
8112A,2023-07-06,False,
8114,2023-07-06,True,120
8422,2023-07-06,False,
3090,2023-07-06,True,51
9933,2023-07-06,True,85
6799,2023-07-06,True,1
3016,2023-07-06,True,3
8112,2023-07-06,True,12
2845,2023-07-06,True,17
1442,2023-07-06,True,15
1455,2023-07-06,True,87
2904,2023-07-06,False,
1708,2023-07-06,False,
1789,2023-07-06,True,3
1906,2023-07-06,True,212
2031,2023-07-06,True,15
1341,2023-07-06,True,223
2397,2023-07-06,True,8
2419,2023-07-06,True,2
2433,2023-07-06,True,171
2451,2023-07-06,True,85
2478,2023-07-06,True,101
2606,2023-07-06,True,51
2049,2023-07-06,True,98
6136,2023-07-07,True,90
8039,2023-07-07,True,42
6115,2023-07-07,True,150
8462,2023-07-07,True,1
2363,2023-07-07,True,17
2360,2023-07-07,True,4
2373,2023-07-07,False,
9935,2023-07-10,True,5
8463,2023-07-10,True,7
6796,2023-07-10,True,1
6213,2023-07-10,True,4
6196,2023-07-10,True,13
5284,2023-07-10,True,2
5215,2023-07-10,True,6
4807,2023-07-10,True,19
4148,2023-07-10,False,
3038,2023-07-10,False,
2645,2023-07-10,True,22
2610,2023-07-10,True,2
2597,2023-07-10,True,125
2359,2023-07-10,True,5
1612,2023-07-10,True,6
1452,2023-07-10,False,
1234,2023-07-10,True,166
3591,2023-07-10,True,6
3031,2023-07-11,True,203
3034,2023-07-11,True,16
3532,2023-07-11,True,2
4104,2023-07-11,False,
3055,2023-07-11,True,8
6792,2023-07-11,True,15
8163,2023-07-11,True,5
8367,2023-07-11,True,190
2634,2023-07-11,True,21
6515,2023-07-11,True,3
2633,2023-07-11,True,1
3028,2023-07-11,True,107
2401,2023-07-11,True,1
1101,2023-07-11,True,4
1210,2023-07-11,True,4
1219,2023-07-11,False,
1220,2023-07-11,True,9
1101B,2023-07-11,True,131
2069,2023-07-11,False,
2302,2023-07-11,False,
2387,2023-07-11,True,27
2493,2023-07-11,True,9
1618,2023-07-11,True,1
6197,2023-07-12,True,4
9904,2023-07-12,True,10
8131,2023-07-12,False,
8072,2023-07-12,True,155
6781,2023-07-12,False,
6443,2023-07-12,False,
6285,2023-07-12,True,26
6166,2023-07-12,True,2
6605,2023-07-12,True,20
3050,2023-07-12,True,98
2459,2023-07-12,True,103
2356,2023-07-12,True,1
2332,2023-07-12,True,4
2316,2023-07-12,True,2
2024,2023-07-12,True,15
1608,2023-07-12,True,16
4164,2023-07-12,False,
3596,2023-07-13,True,8
8374,2023-07-13,True,3
3588,2023-07-13,True,5
3044,2023-07-13,True,6
3130,2023-07-13,True,121
3652,2023-07-13,True,212
3037,2023-07-13,True,1
3189,2023-07-13,True,3
3701,2023-07-13,True,60
6005,2023-07-13,True,2
4536,2023-07-13,True,99
5519,2023-07-13,True,64
6278,2023-07-13,True,160
6592,2023-07-13,False,
6592A,2023-07-13,True,135
6754,2023-07-13,True,105
8016,2023-07-13,True,34
3013,2023-07-13,True,1
3715,2023-07-13,True,1
2612,2023-07-13,True,11
2032,2023-07-13,True,11
2607,2023-07-13,True,11
1109,2023-07-13,True,22
1231,2023-07-13,True,208
2608,2023-07-13,True,101
1236,2023-07-13,True,58
1423,2023-07-13,True,1
1440,2023-07-13,True,94
1560,2023-07-13,True,1
1614,2023-07-13,True,3
1723,2023-07-13,True,45
1233,2023-07-13,True,3
1907,2023-07-13,True,3
2029,2023-07-13,True,84
2114,2023-07-13,True,49
2204,2023-07-13,True,19
2404,2023-07-13,True,13
2449,2023-07-13,True,3
2453,2023-07-13,True,10
2501,2023-07-13,True,99
1734,2023-07-13,True,94
6409,2023-07-14,False,
5706,2023-07-14,False,
4999,2023-07-14,True,89
4551,2023-07-14,False,
1513,2023-07-14,True,1
2618,2023-07-14,False,
2106,2023-07-14,True,87
1446,2023-07-14,True,13
3032,2023-07-14,True,16
6691,2023-07-17,True,180
6491,2023-07-17,True,1
6689,2023-07-17,True,7
6790,2023-07-17,True,91
6416,2023-07-17,True,114
8478,2023-07-17,True,7
9918,2023-07-17,True,209
9926,2023-07-17,True,54
6873,2023-07-17,True,1
6405,2023-07-17,True,1
1338,2023-07-17,True,96
4960,2023-07-17,True,1
1402,2023-07-17,True,151
1439,2023-07-17,True,27
1503,2023-07-17,True,1
6205,2023-07-17,True,45
2945,2023-07-17,True,81
3380,2023-07-17,False,
4935,2023-07-17,True,183
1532,2023-07-17,True,5
2712,2023-07-18,False,
2211,2023-07-18,True,12
2340,2023-07-18,False,
2348,2023-07-18,True,34
2348A,2023-07-18,False,
2427,2023-07-18,False,
2482,2023-07-18,False,
2812,2023-07-18,True,94
4306,2023-07-18,True,44
2903,2023-07-18,True,31
2906,2023-07-18,True,35
3048,2023-07-18,True,211
2010,2023-07-18,True,12
5515,2023-07-18,True,10
5608,2023-07-18,True,96
6715,2023-07-18,True,40
8215,2023-07-18,False,
2849,2023-07-18,True,237
1760,2023-07-18,False,
3311,2023-07-18,True,23
1434,2023-07-18,False,
1582,2023-07-18,True,16
0050,2023-07-18,,
0056,2023-07-18,,
006203,2023-07-18,,
00692,2023-07-18,,
00702,2023-07-18,,
00714,2023-07-18,,
00717,2023-07-18,,
006208,2023-07-18,,
00736,2023-07-18,,
00882,2023-07-18,,
00892,2023-07-18,,
1201,2023-07-18,True,8
00905,2023-07-18,,
00908,2023-07-18,,
00912,2023-07-18,,
00927,2023-07-18,,
00735,2023-07-18,,
6112,2023-07-19,True,2
6191,2023-07-19,True,5
6206,2023-07-19,True,115
6442,2023-07-19,True,49
9919,2023-07-19,True,4
8464,2023-07-19,True,85
8499,2023-07-19,True,9
9930,2023-07-19,True,33
